full_sample_id,partner,timepoint,AFDW.mg.cm2,DW.mg.cm2
POC-484-20220729,host,July,1.946263197652104,136.70318683598268
POC-484-20220729,sym,July,0.9447879600252851,132.28630312286444
POC-484-20220812,host,August,1.756800291525992,223.1750636074245
POC-484-20220812,sym,August,1.1818474688448009,220.49502176409308
POC-484-20220930,host,September,1.944078712280399,223.63734507544098
POC-484-20220930,sym,September,1.083584856025106,215.04541473444928
POC-484-20221017,host,October,1.8482796598619655,89.21851282560375
POC-484-20221017,host,October ,1.8482796598619655,89.21851282560375
POC-484-20221017,sym,October,0.8132430503392557,84.3020889303709
POC-484-20221017,sym,October ,0.8132430503392557,84.3020889303709
POC-484-20221115,host,NA,NA,NA
POC-484-20221115,sym,NA,NA,NA
POC-485-20220217,host,February,2.848779227166502,178.14916589287347
POC-485-20220217,host,Feb,2.848779227166502,178.14916589287347
POC-485-20220217,sym,February,0.9908797311883336,165.76041680932136
POC-485-20220217,sym,Feb,0.9908797311883336,165.76041680932136
POC-485-20220316,host,March,1.2409215267239009,157.6245420065952
POC-485-20220316,sym,March,0.04279039747327353,151.69195904262705
POC-485-20220413,host,April,0.8127412985487887,22.806159138675405
POC-485-20220413,sym,April,9.829841504341568,29.671833884458184
POC-485-20220517,host,May,1.7228597040072635,123.70132674772206
POC-485-20220517,sym,May,0.5472613177435137,117.32626324914057
POC-485-20220617,host,June,1.3077486926376247,45.114735156528155
POC-485-20220617,sym,June,0.44370044928775887,40.0562905607007
POC-485-20220729,host,July,1.5985603137009914,145.92623440228434
POC-485-20220729,sym,July,0.08640866560541664,135.6400028341679
POC-485-20220812,host,August,1.039840488052441,86.48706821493315
POC-485-20220812,sym,August,0.2916625759171627,79.54898617803437
POC-485-20220930,host,September,2.160451768244942,231.1230714125699
POC-485-20220930,sym,September,0.61266542681568,220.4076275103679
POC-485-20221017,host,October,4.241696905715191,207.29048643887228
POC-485-20221017,host,October ,4.241696905715191,207.29048643887228
POC-485-20221017,sym,October,1.917479423131498,193.31348766860776
POC-485-20221017,sym,October ,1.917479423131498,193.31348766860776
POC-485-20221115,host,NA,NA,NA
POC-485-20221115,sym,NA,NA,NA
