date,time,raw,calibrated,logger
6/4/22,22:10:00,0,0,2
6/4/22,22:20:00,0,0,2
6/4/22,22:30:00,0,0,2
6/4/22,22:40:00,0,0,2
6/4/22,22:50:00,0,0,2
6/4/22,23:00:00,0,0,2
6/4/22,23:10:00,0,0,2
6/4/22,23:20:00,0,0,2
6/4/22,23:30:00,0,0,2
6/4/22,23:40:00,0,0,2
6/4/22,23:50:00,0,0,2
6/4/22,24:00:00,0,0,2
7/4/22,0:10:00,0,0,2
7/4/22,0:20:00,0,0,2
7/4/22,0:30:00,0,0,2
7/4/22,0:40:00,0,0,2
7/4/22,0:50:00,0,0,2
7/4/22,1:00:00,0,0,2
7/4/22,1:10:00,0,0,2
7/4/22,1:20:00,0,0,2
7/4/22,1:30:00,0,0,2
7/4/22,1:40:00,0,0,2
7/4/22,1:50:00,0,0,2
7/4/22,2:00:00,0,0,2
7/4/22,2:10:00,0,0,2
7/4/22,2:20:00,0,0,2
7/4/22,2:30:00,0,0,2
7/4/22,2:40:00,0,0,2
7/4/22,2:50:00,0,0,2
7/4/22,3:00:00,0,0,2
7/4/22,3:10:00,0,0,2
7/4/22,3:20:00,0,0,2
7/4/22,3:30:00,0,0,2
7/4/22,3:40:00,0,0,2
7/4/22,3:50:00,0,0,2
7/4/22,4:00:00,0,0,2
7/4/22,4:10:00,0,0,2
7/4/22,4:20:00,0,0,2
7/4/22,4:30:00,0,0,2
7/4/22,4:40:00,0,0,2
7/4/22,4:50:00,0,0,2
7/4/22,5:00:00,0,0,2
7/4/22,5:10:00,0,0,2
7/4/22,5:20:00,0,0,2
7/4/22,5:30:00,0,0,2
7/4/22,5:40:00,0,0,2
7/4/22,5:50:00,0,0,2
7/4/22,6:00:00,9,11.1,2
7/4/22,6:10:00,57,70.2,2
7/4/22,6:20:00,192,236.5,2
7/4/22,6:30:00,393,484.1,2
7/4/22,6:40:00,628,773.6,2
7/4/22,6:50:00,880,1084,2
7/4/22,7:00:00,1197,1474.5,2
7/4/22,7:10:00,1524,1877.3,2
7/4/22,7:20:00,1869,2302.3,2
7/4/22,7:30:00,2221,2735.9,2
7/4/22,7:40:00,2608,3212.6,2
7/4/22,7:50:00,3066,3776.8,2
7/4/22,8:00:00,3560,4385.3,2
7/4/22,8:10:00,4030,4964.2,2
7/4/22,8:20:00,4598,5663.9,2
7/4/22,8:30:00,4748,5848.7,2
7/4/22,8:40:00,5542,6826.8,2
7/4/22,8:50:00,6104,7519,2
7/4/22,9:00:00,6756,8322.2,2
7/4/22,9:10:00,7315,9010.8,2
7/4/22,9:20:00,7875,9700.6,2
7/4/22,9:30:00,8429,10383,2
7/4/22,9:40:00,9044,11140.6,2
7/4/22,9:50:00,9591,11814.4,2
7/4/22,10:00:00,9952,12259.1,2
7/4/22,10:10:00,10510,12946.5,2
7/4/22,10:20:00,10964,13505.7,2
7/4/22,10:30:00,11377,14014.5,2
7/4/22,10:40:00,11690,14400,2
7/4/22,10:50:00,12088,14890.3,2
7/4/22,11:00:00,12392,15264.8,2
7/4/22,11:10:00,12790,15755,2
7/4/22,11:20:00,13031,16051.9,2
7/4/22,11:30:00,13225,16290.9,2
7/4/22,11:40:00,13428,16540.9,2
7/4/22,11:50:00,13443,16559.4,2
7/4/22,12:00:00,13630,16789.7,2
7/4/22,12:10:00,13722,16903.1,2
7/4/22,12:20:00,13738,16922.8,2
7/4/22,12:30:00,14141,17419.2,2
7/4/22,12:40:00,14231,17530.1,2
7/4/22,12:50:00,13777,16970.8,2
7/4/22,13:00:00,14028,17280,2
7/4/22,13:10:00,14437,17783.8,2
7/4/22,13:20:00,13852,17063.2,2
7/4/22,13:30:00,13414,16523.7,2
7/4/22,13:40:00,6751,8316,2
7/4/22,13:50:00,11997,14778.2,2
7/4/22,14:00:00,8012,9869.4,2
7/4/22,14:10:00,11377,14014.5,2
7/4/22,14:20:00,10799,13302.5,2
7/4/22,14:30:00,10076,12411.8,2
7/4/22,14:40:00,9552,11766.4,2
7/4/22,14:50:00,8938,11010,2
7/4/22,15:00:00,8409,10358.4,2
7/4/22,15:10:00,8034,9896.5,2
7/4/22,15:20:00,7633,9402.5,2
7/4/22,15:30:00,7097,8742.2,2
7/4/22,15:40:00,6373,7850.4,2
7/4/22,15:50:00,6469,7968.7,2
7/4/22,16:00:00,6430,7920.6,2
7/4/22,16:10:00,3257,4012,2
7/4/22,16:20:00,4987,6143.1,2
7/4/22,16:30:00,4049,4987.7,2
7/4/22,16:40:00,3409,4199.3,2
7/4/22,16:50:00,2828,3483.6,2
7/4/22,17:00:00,2127,2620.1,2
7/4/22,17:10:00,1791,2206.2,2
7/4/22,17:20:00,1318,1623.5,2
7/4/22,17:30:00,835,1028.6,2
7/4/22,17:40:00,480,591.3,2
7/4/22,17:50:00,245,301.8,2
7/4/22,18:00:00,79,97.3,2
7/4/22,18:10:00,14,17.2,2
7/4/22,18:20:00,0,0,2
7/4/22,18:30:00,0,0,2
7/4/22,18:40:00,0,0,2
7/4/22,18:50:00,0,0,2
7/4/22,19:00:00,0,0,2
7/4/22,19:10:00,0,0,2
7/4/22,19:20:00,0,0,2
7/4/22,19:30:00,0,0,2
7/4/22,19:40:00,0,0,2
7/4/22,19:50:00,0,0,2
7/4/22,20:00:00,0,0,2
7/4/22,20:10:00,0,0,2
7/4/22,20:20:00,0,0,2
7/4/22,20:30:00,0,0,2
7/4/22,20:40:00,0,0,2
7/4/22,20:50:00,0,0,2
7/4/22,21:00:00,0,0,2
7/4/22,21:10:00,0,0,2
7/4/22,21:20:00,0,0,2
7/4/22,21:30:00,0,0,2
7/4/22,21:40:00,0,0,2
7/4/22,21:50:00,0,0,2
7/4/22,22:00:00,0,0,2
7/4/22,22:10:00,0,0,2
7/4/22,22:20:00,0,0,2
7/4/22,22:30:00,0,0,2
7/4/22,22:40:00,0,0,2
7/4/22,22:50:00,0,0,2
7/4/22,23:00:00,0,0,2
7/4/22,23:10:00,0,0,2
7/4/22,23:20:00,0,0,2
7/4/22,23:30:00,0,0,2
7/4/22,23:40:00,0,0,2
7/4/22,23:50:00,0,0,2
7/4/22,24:00:00,0,0,2
8/4/22,0:10:00,0,0,2
8/4/22,0:20:00,0,0,2
8/4/22,0:30:00,0,0,2
8/4/22,0:40:00,0,0,2
8/4/22,0:50:00,0,0,2
8/4/22,1:00:00,0,0,2
8/4/22,1:10:00,0,0,2
8/4/22,1:20:00,0,0,2
8/4/22,1:30:00,0,0,2
8/4/22,1:40:00,0,0,2
8/4/22,1:50:00,0,0,2
8/4/22,2:00:00,0,0,2
8/4/22,2:10:00,0,0,2
8/4/22,2:20:00,0,0,2
8/4/22,2:30:00,0,0,2
8/4/22,2:40:00,0,0,2
8/4/22,2:50:00,0,0,2
8/4/22,3:00:00,0,0,2
8/4/22,3:10:00,0,0,2
8/4/22,3:20:00,0,0,2
8/4/22,3:30:00,0,0,2
8/4/22,3:40:00,0,0,2
8/4/22,3:50:00,0,0,2
8/4/22,4:00:00,0,0,2
8/4/22,4:10:00,0,0,2
8/4/22,4:20:00,0,0,2
8/4/22,4:30:00,0,0,2
8/4/22,4:40:00,0,0,2
8/4/22,4:50:00,0,0,2
8/4/22,5:00:00,0,0,2
8/4/22,5:10:00,0,0,2
8/4/22,5:20:00,0,0,2
8/4/22,5:30:00,0,0,2
8/4/22,5:40:00,0,0,2
8/4/22,5:50:00,0,0,2
8/4/22,6:00:00,8,9.9,2
8/4/22,6:10:00,48,59.1,2
8/4/22,6:20:00,181,223,2
8/4/22,6:30:00,403,496.4,2
8/4/22,6:40:00,762,938.6,2
8/4/22,6:50:00,995,1225.7,2
8/4/22,7:00:00,1172,1443.7,2
8/4/22,7:10:00,1618,1993.1,2
8/4/22,7:20:00,2323,2861.5,2
8/4/22,7:30:00,2826,3481.1,2
8/4/22,7:40:00,3334,4106.9,2
8/4/22,7:50:00,3746,4614.4,2
8/4/22,8:00:00,4293,5288.2,2
8/4/22,8:10:00,4354,5363.4,2
8/4/22,8:20:00,5385,6633.4,2
8/4/22,8:30:00,5965,7347.8,2
8/4/22,8:40:00,6317,7781.4,2
8/4/22,8:50:00,7123,8774.3,2
8/4/22,9:00:00,7810,9620.5,2
8/4/22,9:10:00,8494,10463.1,2
8/4/22,9:20:00,8999,11085.2,2
8/4/22,9:30:00,9435,11622.3,2
8/4/22,9:40:00,10226,12596.6,2
8/4/22,9:50:00,10725,13211.3,2
8/4/22,10:00:00,11019,13573.5,2
8/4/22,10:10:00,11559,14238.6,2
8/4/22,10:20:00,12284,15131.7,2
8/4/22,10:30:00,12873,15857.3,2
8/4/22,10:40:00,13212,16274.8,2
8/4/22,10:50:00,13746,16932.6,2
8/4/22,11:00:00,13905,17128.5,2
8/4/22,11:10:00,14481,17838,2
8/4/22,11:20:00,14730,18144.8,2
8/4/22,11:30:00,15624,19246,2
8/4/22,11:40:00,15423,18998.4,2
8/4/22,11:50:00,14752,18171.9,2
8/4/22,12:00:00,14994,18470,2
8/4/22,12:10:00,15547,19151.2,2
8/4/22,12:20:00,16035,19752.3,2
8/4/22,12:30:00,11488,14151.2,2
8/4/22,12:40:00,11219,13819.8,2
8/4/22,12:50:00,15377,18941.7,2
8/4/22,13:00:00,11293,13911,2
8/4/22,13:10:00,15436,19014.4,2
8/4/22,13:20:00,15132,18639.9,2
8/4/22,13:30:00,9101,11210.8,2
8/4/22,13:40:00,9392,11569.3,2
8/4/22,13:50:00,13196,16255.1,2
8/4/22,14:00:00,12922,15917.6,2
8/4/22,14:10:00,12347,15209.3,2
8/4/22,14:20:00,12250,15089.8,2
8/4/22,14:30:00,9275,11425.2,2
8/4/22,14:40:00,9298,11453.5,2
8/4/22,14:50:00,8253,10166.2,2
8/4/22,15:00:00,9398,11576.7,2
8/4/22,15:10:00,8447,10405.2,2
8/4/22,15:20:00,7744,9539.2,2
8/4/22,15:30:00,6013,7407,2
8/4/22,15:40:00,6666,8211.3,2
8/4/22,15:50:00,6610,8142.4,2
8/4/22,16:00:00,5968,7351.5,2
8/4/22,16:10:00,5326,6560.7,2
8/4/22,16:20:00,4176,5144.1,2
8/4/22,16:30:00,3364,4143.9,2
8/4/22,16:40:00,2452,3020.4,2
8/4/22,16:50:00,2803,3452.8,2
8/4/22,17:00:00,2217,2731,2
8/4/22,17:10:00,1721,2120,2
8/4/22,17:20:00,1227,1511.4,2
8/4/22,17:30:00,797,981.8,2
8/4/22,17:40:00,471,580.2,2
8/4/22,17:50:00,216,266.1,2
8/4/22,18:00:00,63,77.6,2
8/4/22,18:10:00,12,14.8,2
8/4/22,18:20:00,1,1.2,2
8/4/22,18:30:00,0,0,2
8/4/22,18:40:00,0,0,2
8/4/22,18:50:00,0,0,2
8/4/22,19:00:00,0,0,2
8/4/22,19:10:00,0,0,2
8/4/22,19:20:00,0,0,2
8/4/22,19:30:00,0,0,2
8/4/22,19:40:00,0,0,2
8/4/22,19:50:00,0,0,2
8/4/22,20:00:00,0,0,2
8/4/22,20:10:00,0,0,2
8/4/22,20:20:00,0,0,2
8/4/22,20:30:00,0,0,2
8/4/22,20:40:00,0,0,2
8/4/22,20:50:00,0,0,2
8/4/22,21:00:00,0,0,2
8/4/22,21:10:00,0,0,2
8/4/22,21:20:00,0,0,2
8/4/22,21:30:00,0,0,2
8/4/22,21:40:00,0,0,2
8/4/22,21:50:00,0,0,2
8/4/22,22:00:00,0,0,2
8/4/22,22:10:00,0,0,2
8/4/22,22:20:00,0,0,2
8/4/22,22:30:00,0,0,2
8/4/22,22:40:00,0,0,2
8/4/22,22:50:00,0,0,2
8/4/22,23:00:00,0,0,2
8/4/22,23:10:00,0,0,2
8/4/22,23:20:00,0,0,2
8/4/22,23:30:00,0,0,2
8/4/22,23:40:00,0,0,2
8/4/22,23:50:00,0,0,2
8/4/22,24:00:00,0,0,2
9/4/22,0:10:00,0,0,2
9/4/22,0:20:00,0,0,2
9/4/22,0:30:00,0,0,2
9/4/22,0:40:00,0,0,2
9/4/22,0:50:00,0,0,2
9/4/22,1:00:00,0,0,2
9/4/22,1:10:00,0,0,2
9/4/22,1:20:00,0,0,2
9/4/22,1:30:00,0,0,2
9/4/22,1:40:00,0,0,2
9/4/22,1:50:00,0,0,2
9/4/22,2:00:00,0,0,2
9/4/22,2:10:00,0,0,2
9/4/22,2:20:00,0,0,2
9/4/22,2:30:00,0,0,2
9/4/22,2:40:00,0,0,2
9/4/22,2:50:00,0,0,2
9/4/22,3:00:00,0,0,2
9/4/22,3:10:00,0,0,2
9/4/22,3:20:00,0,0,2
9/4/22,3:30:00,0,0,2
9/4/22,3:40:00,0,0,2
9/4/22,3:50:00,0,0,2
9/4/22,4:00:00,0,0,2
9/4/22,4:10:00,0,0,2
9/4/22,4:20:00,0,0,2
9/4/22,4:30:00,0,0,2
9/4/22,4:40:00,0,0,2
9/4/22,4:50:00,0,0,2
9/4/22,5:00:00,0,0,2
9/4/22,5:10:00,0,0,2
9/4/22,5:20:00,0,0,2
9/4/22,5:30:00,0,0,2
9/4/22,5:40:00,0,0,2
9/4/22,5:50:00,0,0,2
9/4/22,6:00:00,6,7.4,2
9/4/22,6:10:00,40,49.3,2
9/4/22,6:20:00,111,136.7,2
9/4/22,6:30:00,297,365.9,2
9/4/22,6:40:00,594,731.7,2
9/4/22,6:50:00,616,758.8,2
9/4/22,7:00:00,712,877.1,2
9/4/22,7:10:00,705,868.4,2
9/4/22,7:20:00,778,958.4,2
9/4/22,7:30:00,536,660.3,2
9/4/22,7:40:00,521,641.8,2
9/4/22,7:50:00,483,595,2
9/4/22,8:00:00,562,692.3,2
9/4/22,8:10:00,1132,1394.4,2
9/4/22,8:20:00,1310,1613.7,2
9/4/22,8:30:00,1748,2153.2,2
9/4/22,8:40:00,4278,5269.7,2
9/4/22,8:50:00,6668,8213.8,2
9/4/22,9:00:00,7429,9151.2,2
9/4/22,9:10:00,8437,10392.9,2
9/4/22,9:20:00,9062,11162.8,2
9/4/22,9:30:00,9522,11729.4,2
9/4/22,9:40:00,9940,12244.3,2
9/4/22,9:50:00,10527,12967.4,2
9/4/22,10:00:00,10691,13169.4,2
9/4/22,10:10:00,11385,14024.3,2
9/4/22,10:20:00,12130,14942,2
9/4/22,10:30:00,11968,14742.5,2
9/4/22,10:40:00,12691,15633.1,2
9/4/22,10:50:00,13813,17015.2,2
9/4/22,11:00:00,4362,5373.2,2
9/4/22,11:10:00,10420,12835.6,2
9/4/22,11:20:00,13056,16082.7,2
9/4/22,11:30:00,14104,17373.6,2
9/4/22,11:40:00,7581,9338.5,2
9/4/22,11:50:00,6053,7456.2,2
9/4/22,12:00:00,12639,15569,2
9/4/22,12:10:00,8047,9912.5,2
9/4/22,12:20:00,8888,10948.4,2
9/4/22,12:30:00,10628,13091.8,2
9/4/22,12:40:00,9734,11990.6,2
9/4/22,12:50:00,7735,9528.2,2
9/4/22,13:00:00,12041,14832.4,2
9/4/22,13:10:00,14185,17473.4,2
9/4/22,13:20:00,11985,14763.4,2
9/4/22,13:30:00,10686,13163.3,2
9/4/22,13:40:00,10597,13053.6,2
9/4/22,13:50:00,11216,13816.1,2
9/4/22,14:00:00,11446,14099.4,2
9/4/22,14:10:00,10953,13492.2,2
9/4/22,14:20:00,11459,14115.5,2
9/4/22,14:30:00,10664,13136.2,2
9/4/22,14:40:00,8861,10915.2,2
9/4/22,14:50:00,9712,11963.5,2
9/4/22,15:00:00,8990,11074.1,2
9/4/22,15:10:00,8375,10316.5,2
9/4/22,15:20:00,7801,9609.5,2
9/4/22,15:30:00,6448,7942.8,2
9/4/22,15:40:00,6045,7446.4,2
9/4/22,15:50:00,5423,6680.2,2
9/4/22,16:00:00,5206,6412.9,2
9/4/22,16:10:00,4614,5683.6,2
9/4/22,16:20:00,4089,5036.9,2
9/4/22,16:30:00,3536,4355.7,2
9/4/22,16:40:00,3365,4145.1,2
9/4/22,16:50:00,3047,3753.4,2
9/4/22,17:00:00,1671,2058.4,2
9/4/22,17:10:00,1309,1612.5,2
9/4/22,17:20:00,1118,1377.2,2
9/4/22,17:30:00,721,888.1,2
9/4/22,17:40:00,400,492.7,2
9/4/22,17:50:00,183,225.4,2
9/4/22,18:00:00,61,75.1,2
9/4/22,18:10:00,12,14.8,2
9/4/22,18:20:00,0,0,2
9/4/22,18:30:00,0,0,2
9/4/22,18:40:00,0,0,2
9/4/22,18:50:00,0,0,2
9/4/22,19:00:00,0,0,2
9/4/22,19:10:00,0,0,2
9/4/22,19:20:00,0,0,2
9/4/22,19:30:00,0,0,2
9/4/22,19:40:00,0,0,2
9/4/22,19:50:00,0,0,2
9/4/22,20:00:00,0,0,2
9/4/22,20:10:00,0,0,2
9/4/22,20:20:00,0,0,2
9/4/22,20:30:00,0,0,2
9/4/22,20:40:00,0,0,2
9/4/22,20:50:00,0,0,2
9/4/22,21:00:00,0,0,2
9/4/22,21:10:00,0,0,2
9/4/22,21:20:00,0,0,2
9/4/22,21:30:00,0,0,2
9/4/22,21:40:00,0,0,2
9/4/22,21:50:00,0,0,2
9/4/22,22:00:00,0,0,2
9/4/22,22:10:00,0,0,2
9/4/22,22:20:00,0,0,2
9/4/22,22:30:00,0,0,2
9/4/22,22:40:00,0,0,2
9/4/22,22:50:00,0,0,2
9/4/22,23:00:00,0,0,2
9/4/22,23:10:00,0,0,2
9/4/22,23:20:00,0,0,2
9/4/22,23:30:00,0,0,2
9/4/22,23:40:00,0,0,2
9/4/22,23:50:00,0,0,2
9/4/22,24:00:00,0,0,2
10/4/22,0:10:00,0,0,2
10/4/22,0:20:00,0,0,2
10/4/22,0:30:00,0,0,2
10/4/22,0:40:00,0,0,2
10/4/22,0:50:00,0,0,2
10/4/22,1:00:00,0,0,2
10/4/22,1:10:00,0,0,2
10/4/22,1:20:00,0,0,2
10/4/22,1:30:00,0,0,2
10/4/22,1:40:00,0,0,2
10/4/22,1:50:00,0,0,2
10/4/22,2:00:00,0,0,2
10/4/22,2:10:00,0,0,2
10/4/22,2:20:00,0,0,2
10/4/22,2:30:00,0,0,2
10/4/22,2:40:00,0,0,2
10/4/22,2:50:00,0,0,2
10/4/22,3:00:00,0,0,2
10/4/22,3:10:00,0,0,2
10/4/22,3:20:00,0,0,2
10/4/22,3:30:00,0,0,2
10/4/22,3:40:00,0,0,2
10/4/22,3:50:00,0,0,2
10/4/22,4:00:00,0,0,2
10/4/22,4:10:00,0,0,2
10/4/22,4:20:00,0,0,2
10/4/22,4:30:00,0,0,2
10/4/22,4:40:00,0,0,2
10/4/22,4:50:00,0,0,2
10/4/22,5:00:00,0,0,2
10/4/22,5:10:00,0,0,2
10/4/22,5:20:00,0,0,2
10/4/22,5:30:00,0,0,2
10/4/22,5:40:00,0,0,2
10/4/22,5:50:00,0,0,2
10/4/22,6:00:00,9,11.1,2
10/4/22,6:10:00,60,73.9,2
10/4/22,6:20:00,199,245.1,2
10/4/22,6:30:00,390,480.4,2
10/4/22,6:40:00,532,655.3,2
10/4/22,6:50:00,587,723.1,2
10/4/22,7:00:00,592,729.2,2
10/4/22,7:10:00,925,1139.4,2
10/4/22,7:20:00,1129,1390.7,2
10/4/22,7:30:00,1164,1433.8,2
10/4/22,7:40:00,1394,1717.2,2
10/4/22,7:50:00,1581,1947.5,2
10/4/22,8:00:00,1667,2053.4,2
10/4/22,8:10:00,2544,3133.8,2
10/4/22,8:20:00,3185,3923.4,2
10/4/22,8:30:00,3987,4911.3,2
10/4/22,8:40:00,4172,5139.2,2
10/4/22,8:50:00,6371,7847.9,2
10/4/22,9:00:00,8244,10155.1,2
10/4/22,9:10:00,8516,10490.2,2
10/4/22,9:20:00,8860,10914,2
10/4/22,9:30:00,9539,11750.4,2
10/4/22,9:40:00,8602,10596.1,2
10/4/22,9:50:00,11209,13807.5,2
10/4/22,10:00:00,11230,13833.4,2
10/4/22,10:10:00,10423,12839.3,2
10/4/22,10:20:00,7653,9427.1,2
10/4/22,10:30:00,3583,4413.6,2
10/4/22,10:40:00,3435,4231.3,2
10/4/22,10:50:00,3925,4834.9,2
10/4/22,11:00:00,4239,5221.7,2
10/4/22,11:10:00,4554,5609.7,2
10/4/22,11:20:00,6249,7697.7,2
10/4/22,11:30:00,6369,7845.5,2
10/4/22,11:40:00,8605,10599.8,2
10/4/22,11:50:00,11222,13823.5,2
10/4/22,12:00:00,11233,13837.1,2
10/4/22,12:10:00,9526,11734.3,2
10/4/22,12:20:00,8403,10351,2
10/4/22,12:30:00,14345,17670.5,2
10/4/22,12:40:00,15585,19198,2
10/4/22,12:50:00,9230,11369.7,2
10/4/22,13:00:00,6606,8137.4,2
10/4/22,13:10:00,8524,10500.1,2
10/4/22,13:20:00,8953,11028.5,2
10/4/22,13:30:00,12185,15009.8,2
10/4/22,13:40:00,12083,14884.1,2
10/4/22,13:50:00,3846,4737.6,2
10/4/22,14:00:00,1709,2105.2,2
10/4/22,14:10:00,3957,4874.3,2
10/4/22,14:20:00,10954,13493.4,2
10/4/22,14:30:00,10319,12711.2,2
10/4/22,14:40:00,9729,11984.4,2
10/4/22,14:50:00,9034,11128.3,2
10/4/22,15:00:00,8989,11072.9,2
10/4/22,15:10:00,8167,10060.3,2
10/4/22,15:20:00,7451,9178.3,2
10/4/22,15:30:00,6880,8474.9,2
10/4/22,15:40:00,6150,7575.7,2
10/4/22,15:50:00,5680,6996.8,2
10/4/22,16:00:00,5132,6321.7,2
10/4/22,16:10:00,4520,5567.8,2
10/4/22,16:20:00,3888,4789.3,2
10/4/22,16:30:00,3471,4275.7,2
10/4/22,16:40:00,2843,3502.1,2
10/4/22,16:50:00,1718,2116.3,2
10/4/22,17:00:00,1300,1601.4,2
10/4/22,17:10:00,925,1139.4,2
10/4/22,17:20:00,811,999,2
10/4/22,17:30:00,532,655.3,2
10/4/22,17:40:00,403,496.4,2
10/4/22,17:50:00,194,239,2
10/4/22,18:00:00,58,71.4,2
10/4/22,18:10:00,10,12.3,2
10/4/22,18:20:00,0,0,2
10/4/22,18:30:00,0,0,2
10/4/22,18:40:00,0,0,2
10/4/22,18:50:00,0,0,2
10/4/22,19:00:00,0,0,2
10/4/22,19:10:00,0,0,2
10/4/22,19:20:00,0,0,2
10/4/22,19:30:00,0,0,2
10/4/22,19:40:00,0,0,2
10/4/22,19:50:00,0,0,2
10/4/22,20:00:00,0,0,2
10/4/22,20:10:00,0,0,2
10/4/22,20:20:00,0,0,2
10/4/22,20:30:00,0,0,2
10/4/22,20:40:00,0,0,2
10/4/22,20:50:00,0,0,2
10/4/22,21:00:00,0,0,2
10/4/22,21:10:00,0,0,2
10/4/22,21:20:00,0,0,2
10/4/22,21:30:00,0,0,2
10/4/22,21:40:00,0,0,2
10/4/22,21:50:00,0,0,2
10/4/22,22:00:00,0,0,2
10/4/22,22:10:00,0,0,2
10/4/22,22:20:00,0,0,2
10/4/22,22:30:00,0,0,2
10/4/22,22:40:00,0,0,2
10/4/22,22:50:00,0,0,2
10/4/22,23:00:00,0,0,2
10/4/22,23:10:00,0,0,2
10/4/22,23:20:00,0,0,2
10/4/22,23:30:00,0,0,2
10/4/22,23:40:00,0,0,2
10/4/22,23:50:00,0,0,2
10/4/22,24:00:00,0,0,2
11/4/22,0:10:00,0,0,2
11/4/22,0:20:00,0,0,2
11/4/22,0:30:00,0,0,2
11/4/22,0:40:00,0,0,2
11/4/22,0:50:00,0,0,2
11/4/22,1:00:00,0,0,2
11/4/22,1:10:00,0,0,2
11/4/22,1:20:00,0,0,2
11/4/22,1:30:00,0,0,2
11/4/22,1:40:00,0,0,2
11/4/22,1:50:00,0,0,2
11/4/22,2:00:00,0,0,2
11/4/22,2:10:00,0,0,2
11/4/22,2:20:00,0,0,2
11/4/22,2:30:00,0,0,2
11/4/22,2:40:00,0,0,2
11/4/22,2:50:00,0,0,2
11/4/22,3:00:00,0,0,2
11/4/22,3:10:00,0,0,2
11/4/22,3:20:00,0,0,2
11/4/22,3:30:00,0,0,2
11/4/22,3:40:00,0,0,2
11/4/22,3:50:00,0,0,2
11/4/22,4:00:00,0,0,2
11/4/22,4:10:00,0,0,2
11/4/22,4:20:00,0,0,2
11/4/22,4:30:00,0,0,2
11/4/22,4:40:00,0,0,2
11/4/22,4:50:00,0,0,2
11/4/22,5:00:00,0,0,2
11/4/22,5:10:00,0,0,2
11/4/22,5:20:00,0,0,2
11/4/22,5:30:00,0,0,2
11/4/22,5:40:00,0,0,2
11/4/22,5:50:00,0,0,2
11/4/22,6:00:00,10,12.3,2
11/4/22,6:10:00,56,69,2
11/4/22,6:20:00,166,204.5,2
11/4/22,6:30:00,354,436.1,2
11/4/22,6:40:00,633,779.7,2
11/4/22,6:50:00,904,1113.6,2
11/4/22,7:00:00,1228,1512.7,2
11/4/22,7:10:00,1569,1932.7,2
11/4/22,7:20:00,1934,2382.3,2
11/4/22,7:30:00,2401,2957.6,2
11/4/22,7:40:00,2859,3521.8,2
11/4/22,7:50:00,3530,4348.3,2
11/4/22,8:00:00,4014,4944.5,2
11/4/22,8:10:00,4434,5461.9,2
11/4/22,8:20:00,5035,6202.2,2
11/4/22,8:30:00,5626,6930.2,2
11/4/22,8:40:00,6221,7663.2,2
11/4/22,8:50:00,6792,8366.5,2
11/4/22,9:00:00,7331,9030.5,2
11/4/22,9:10:00,7925,9762.2,2
11/4/22,9:20:00,8484,10450.8,2
11/4/22,9:30:00,9012,11101.2,2
11/4/22,9:40:00,9618,11847.7,2
11/4/22,9:50:00,10193,12556,2
11/4/22,10:00:00,10623,13085.7,2
11/4/22,10:10:00,11134,13715.1,2
11/4/22,10:20:00,11535,14209.1,2
11/4/22,10:30:00,11945,14714.1,2
11/4/22,10:40:00,12335,15194.5,2
11/4/22,10:50:00,12727,15677.4,2
11/4/22,11:00:00,12986,15996.5,2
11/4/22,11:10:00,13220,16284.7,2
11/4/22,11:20:00,13471,16593.9,2
11/4/22,11:30:00,13724,16905.5,2
11/4/22,11:40:00,13702,16878.4,2
11/4/22,11:50:00,14006,17252.9,2
11/4/22,12:00:00,14006,17252.9,2
11/4/22,12:10:00,13870,17085.4,2
11/4/22,12:20:00,13872,17087.9,2
11/4/22,12:30:00,13910,17134.7,2
11/4/22,12:40:00,13839,17047.2,2
11/4/22,12:50:00,13688,16861.2,2
11/4/22,13:00:00,13601,16754,2
11/4/22,13:10:00,13393,16497.8,2
11/4/22,13:20:00,12935,15933.6,2
11/4/22,13:30:00,12606,15528.4,2
11/4/22,13:40:00,12331,15189.6,2
11/4/22,13:50:00,11891,14647.6,2
11/4/22,14:00:00,11497,14162.3,2
11/4/22,14:10:00,11012,13564.8,2
11/4/22,14:20:00,10534,12976,2
11/4/22,14:30:00,9977,12289.9,2
11/4/22,14:40:00,9589,11812,2
11/4/22,14:50:00,9081,11186.2,2
11/4/22,15:00:00,8837,10885.6,2
11/4/22,15:10:00,9503,11706,2
11/4/22,15:20:00,7179,8843.3,2
11/4/22,15:30:00,9283,11435,2
11/4/22,15:40:00,8972,11051.9,2
11/4/22,15:50:00,7981,9831.2,2
11/4/22,16:00:00,6081,7490.7,2
11/4/22,16:10:00,3913,4820.1,2
11/4/22,16:20:00,3053,3760.8,2
11/4/22,16:30:00,2855,3516.9,2
11/4/22,16:40:00,2703,3329.6,2
11/4/22,16:50:00,1620,1995.6,2
11/4/22,17:00:00,1349,1661.7,2
11/4/22,17:10:00,751,925.1,2
11/4/22,17:20:00,621,765,2
11/4/22,17:30:00,543,668.9,2
11/4/22,17:40:00,371,457,2
11/4/22,17:50:00,184,226.7,2
11/4/22,18:00:00,49,60.4,2
11/4/22,18:10:00,7,8.6,2
11/4/22,18:20:00,0,0,2
11/4/22,18:30:00,0,0,2
11/4/22,18:40:00,0,0,2
11/4/22,18:50:00,0,0,2
11/4/22,19:00:00,0,0,2
11/4/22,19:10:00,0,0,2
11/4/22,19:20:00,0,0,2
11/4/22,19:30:00,0,0,2
